"","edgeuid","x"
"1490",153328016,30
"1491",153328018,200
"1492",153328020,210
"1493",153328022,5
"1494",153328024,35
"1495",153328030,3245
"1496",153328040,3265
"1497",153328041,25
"1498",153328042,5
"1499",153328043,3265
"1500",153328044,3165
"1501",153328045,3195
"1502",153328046,3150
"1503",153328053,10
"1504",153328062,10
"1505",153328076,5
"1506",153328078,3185
"1507",153328079,65
"1508",153328080,145
"1509",153328081,2815
"1510",153328082,3395
"1511",153328083,60
"1512",153328087,3165
"1513",153328098,1770
"1514",153328100,930
"1515",153328101,3190
"1516",153328102,1515
"1517",153328103,890
"1518",153328104,770
"1519",153328105,1965
"1520",153328106,1655
"1521",153328107,680
"1522",153328108,675
"1523",153328109,640
"1524",153328132,30
"1525",153328133,2105
"1526",153328134,550
"1527",153328138,550
"1528",153328139,555
"1529",153328141,550
"1530",153328143,65
"1531",153328145,20
"1532",153328146,535
"1533",153328149,10
"1534",153328150,5
"1535",153328151,10
"1536",153328153,535
"1537",153328163,580
"1538",153328203,35
"1539",153328204,35
"1540",153328206,80
"1541",153328207,80
"1542",153328210,75
"1543",153328217,2185
"1544",153328219,40
"1545",153328220,10
"1546",153328225,10
"1547",153328226,100
"1548",153328227,75
"1549",153328252,20
"1550",153328253,15
"1551",153328255,10
"1552",153328256,10
"1553",153328258,25
"1554",153328260,5
"1555",153328263,5
"1556",153328279,90
"1557",153328280,5
"1558",153328281,95
"1559",153328282,5
"1560",153328283,100
"1561",153328284,5
"1562",153328285,95
"1563",153328286,5
"1564",153328287,80
"1565",153328289,70
"1566",153328290,70
"1567",153328293,80
"1568",153328294,10
"1569",153328295,80
"1570",153328297,80
"1571",153328298,5
"1572",153328299,85
"1573",153328300,90
"1574",153328303,5
"1575",153328304,75
"1576",153328305,5
"1577",153328306,85
"1578",153328308,5
"1579",153328310,85
"1580",153328311,90
"1581",153328329,5
"1582",153328330,5
"1583",153328331,15
"1584",153328333,15
"1585",153328334,20
"1586",153328353,15
"1587",153328355,125
"1588",153328356,190
"1589",153328374,95
"1590",153328375,495
"1591",153328377,2120
"1592",153328378,1900
"1593",153328379,2160
"1594",153328383,500
"1595",153328384,500
"1596",153328385,500
"1597",153328386,10
"1598",153328387,500
"1599",153328391,495
"1600",153328393,495
"1601",153328399,5
"1602",153328400,95
"1603",153328401,105
"1604",153328402,80
"1605",153328403,120
"1606",153328406,105
"1607",153328407,105
"1608",153328408,95
"1609",153328409,95
"1610",153328410,5
"1611",153328411,115
"1612",153328413,70
"1613",153328416,505
"1614",153328419,95
"1615",153328420,105
"1616",153328421,5
"1617",153328422,105
"1618",153328426,110
"1619",153328427,115
"1620",153328429,85
"1621",153328431,5
"1622",153328433,90
"1623",153328435,95
"1624",153328437,95
"1625",153328443,20
"1626",153328444,15
"1627",153328445,20
"1628",153328448,20
"1629",153328449,10
"1630",153328474,350
"1631",153328476,2305
"1632",153328497,5
"1633",153328503,30
"1634",153328504,10
"1635",153328505,2370
"1636",153328506,1790
"1637",153328507,5
"1638",153328508,2030
"1639",153328509,5
"1640",153328510,2350
"1641",153328511,30
"1642",153328514,510
"1643",153328517,510
"1644",153328520,505
"1645",153328524,505
"1646",153328525,510
"1647",153328527,10
"1648",153328529,5
"1649",153328531,5
"1650",153328534,10
"1651",153328543,100
"1652",153328547,5
"1653",153328552,15
"1654",153328553,20
"1655",153328555,15
"1656",153328565,10
"1657",153328571,5
"1658",153328577,5
"1659",153328579,5
"1660",153328591,5
"1661",153328595,5
"1662",153328606,40
"1663",153328622,25
"1664",153328628,10
"1665",153328630,25
"1666",153328631,40
"1667",153328632,65
"1668",153328633,80
"1669",153328635,65
"1670",153328636,80
"1671",153328656,5
"1672",153328661,5
"1673",153328670,5
"1674",153328672,10
"1675",153328720,365
"1676",153328722,360
"1677",153328723,220
"1678",153328725,225
"1679",153328726,5
"1680",153328728,5
"1681",153328729,5
"1682",153328730,5
"1683",153328735,370
"1684",153328737,360
"1685",153328754,160
"1686",153328764,220
"1687",153328766,230
"1688",153328769,185
"1689",153328813,275
"1690",153328815,345
"1691",153328816,350
"1692",153328819,345
"1693",153328822,355
"1694",153328864,5
"1695",153328865,15
"1696",153328866,20
"1697",153328867,15
"1698",153328868,10
"1699",153328869,5
"1700",153328875,10
"1701",153328941,15
"1702",153328966,10
"1703",153328977,2535
"1704",153328980,2510
"1705",153328991,5
"1706",153328996,20
"1707",153329020,10
"1708",153329023,10
"1709",153329025,10
"1710",153329029,2420
"1711",153329030,30
"1712",153329032,35
"1713",153329033,35
"1714",153329034,35
"1715",153329035,40
"1716",153329052,355
"1717",153329058,5
"1718",153329060,5
"1719",153329062,5
"1720",153329063,5
"1721",153329064,5
"1722",153329067,5
"1723",153329068,5
"1724",153329081,350
"1725",153329089,350
"1726",153329091,350
"1727",153329092,350
"1728",153329100,350
"1729",153329101,345
"1730",153329102,355
"1731",153329103,355
"1732",153329104,330
"1733",153329115,30
"1734",153329116,40
"1735",153329117,60
"1736",153329118,10
"1737",153329120,5
"1738",153329121,10
"1739",153329122,10
"1740",153329125,15
"1741",153329130,355
"1742",153329134,5
"1743",153329139,5
"1744",153329153,10
"1745",153329154,5
"1746",153329214,20
"1747",153329216,20
"1748",153329217,15
"1749",153329219,20
"1750",153329230,15
"1751",153329233,10
"1752",153329234,20
"1753",153329235,20
"1754",153329236,5
"1755",153329242,10
"1756",153329244,345
"1757",153329248,35
"1758",153329254,20
"1759",153329255,20
"1760",153329256,15
"1761",153329257,15
"1762",153329258,5
"1763",153329261,5
"1764",153329262,5
"1765",153329263,5
"1766",153329264,5
"1767",153329268,15
"1768",153329269,2470
"1769",153329270,15
"1770",153329271,305
"1771",153329272,320
"1772",153329273,1400
"1773",153329274,2535
"1774",153329275,2445
"1775",153329277,5
"1776",153329279,125
"1777",153329280,125
"1778",153329281,125
"1779",153329282,2510
"1780",153329283,95
"1781",153329284,105
"1782",153329285,100
"1783",153329289,15
"1784",153329291,5
"1785",153329294,2540
"1786",153329295,35
"1787",153329296,2515
"1788",153329298,40
"1789",153329301,40
"1790",153329303,40
"1791",153329321,10
"1792",153329367,65
"1793",153329368,65
"1794",153329370,60
"1795",153329397,60
"1796",153329400,60
"1797",153329402,55
"1798",153329404,55
"1799",153329406,5
"1800",153329412,60
"1801",153329501,20
"1802",153329513,20
"1803",153329538,20
"1804",153329539,20
"1805",153329540,20
"1806",153329542,20
"1807",153329641,20
"1808",153329643,10
"1809",153329649,20
"1810",153329655,230
"1811",153329656,15
"1812",153329657,20
"1813",153329658,195
"1814",153329661,190
"1815",153329666,10
"1816",153329670,10
"1817",153329671,10
"1818",153329672,190
"1819",153329673,10
"1820",153329675,445
"1821",153329676,10
"1822",153329680,165
"1823",153329682,155
"1824",153329684,5
"1825",153329694,295
"1826",153329705,10
"1827",153329706,2485
"1828",153329707,275
"1829",153329708,10
"1830",153329711,290
"1831",153329712,240
"1832",153329713,305
"1833",153329714,320
"1834",153329715,350
"1835",153329717,320
"1836",153329721,20
"1837",153329724,500
"1838",153329725,455
"1839",153329726,500
"1840",153329728,390
"1841",153329729,505
"1842",153329730,500
"1843",153329734,505
"1844",153329735,390
"1845",153329740,5
"1846",153329748,10
"1847",153329752,155
"1848",153329758,15
"1849",153329760,15
"1850",153329766,10
"1851",153329780,85
"1852",153329783,80
"1853",153329788,90
"1854",153329790,105
"1855",153329797,100
"1856",153329799,105
"1857",153329802,105
"1858",153329810,105
"1859",153329812,105
"1860",153329813,105
"1861",153329815,105
"1862",153329816,105
"1863",153329818,105
"1864",153329819,100
"1865",153329837,20
"1866",153329838,115
"1867",153329845,100
"1868",153329846,95
"1869",153329851,115
"1870",153329860,5
"1871",153329861,20
"1872",153329863,40
"1873",153329864,150
"1874",153329865,160
"1875",153329868,160
"1876",153329870,165
"1877",153329871,165
"1878",153329872,165
"1879",153329873,160
"1880",153329887,165
"1881",153329888,165
"1882",153329889,165
"1883",153329890,165
"1884",153329891,170
"1885",153329896,170
"1886",153329897,170
"1887",153329898,160
"1888",153329901,165
"1889",153329917,135
"1890",153329918,135
"1891",153329922,140
"1892",153329927,140
"1893",153329928,145
"1894",153329938,135
"1895",153329953,20
"1896",153329971,15
"1897",153329986,20
"1898",153329989,20
"1899",153329990,5
"1900",153329991,5
"1901",153330005,180
"1902",153330007,190
"1903",153330008,195
"1904",153330020,15
"1905",153330024,15
"1906",153330025,15
"1907",153330026,20
"1908",153330038,3415
"1909",153330041,3480
"1910",153330059,30
"1911",153330061,35
"1912",153330062,20
"1913",153330065,10
"1914",153330075,10
"1915",153330083,40
"1916",153330084,60
"1917",153330085,60
"1918",153330090,310
"1919",153330094,65
"1920",153330096,25
"1921",153330097,75
"1922",153330100,15
"1923",153330101,10
"1924",153330102,25
"1925",153330103,20
"1926",153330104,25
"1927",153330105,30
"1928",153330107,10
"1929",153330114,15
"1930",153330115,5
"1931",153330116,50
"1932",153330117,50
"1933",153330118,50
"1934",153330122,50
"1935",153330124,50
"1936",153330131,5
"1937",153330133,5
"1938",153330257,5
"1939",153330263,5
"1940",153330266,5
"1941",153330281,5
"1942",153330282,5
"1943",153330283,25
"1944",153330303,5
"1945",153330327,5
"1946",153330339,30
"1947",153330340,35
"1948",153330341,5
"1949",153330342,40
"1950",153330343,45
"1951",153330346,45
"1952",153330354,300
"1953",153330359,5
"1954",153330363,50
"1955",153330442,60
"1956",153330452,3430
"1957",153330453,3440
"1958",153330456,3435
"1959",153330461,3445
"1960",153330462,3445
"1961",153330464,3440
"1962",153330466,3445
"1963",153330467,3430
"1964",153330468,275
"1965",153330469,35
"1966",153330470,270
"1967",153330472,285
"1968",153330475,285
"1969",153330476,290
"1970",153330478,290
"1971",153330481,255
"1972",153330482,250
"1973",153330485,285
"1974",153330486,275
"1975",153330488,215
"1976",153330489,215
"1977",153330490,40
"1978",153330491,215
"1979",153330497,25
"1980",153330499,20
"1981",153330509,20
"1982",153330511,25
"1983",153330512,3505
"1984",153330513,20
"1985",153330514,10
"1986",153330515,20
"1987",153330535,10
"1988",153330538,10
"1989",153330540,10
"1990",153330541,5
"1991",153330543,10
"1992",153330544,10
"1993",153330545,5
"1994",153330547,10
"1995",153330549,5
"1996",153330550,10
"1997",153330556,5
"1998",153330557,5
"1999",153330569,5
"2000",153330571,5
"2001",153330577,25
"2002",153330578,10
"2003",153330579,10
"2004",153330580,10
"2005",153330582,5
"2006",153330583,5
"2007",153330584,10
"2008",153330585,5
"2009",153330589,15
"2010",153330591,5
"2011",153330603,5
"2012",153330605,3505
"2013",153330606,3500
"2014",153330607,250
"2015",153330609,245
"2016",153330611,250
"2017",153330613,250
"2018",153330616,20
"2019",153330618,275
"2020",153330625,10
"2021",153330635,45
"2022",153330637,45
"2023",153330638,50
"2024",153330641,40
"2025",153330653,275
"2026",153330654,135
"2027",153330655,3790
"2028",153330656,65
"2029",153330657,275
"2030",153330658,205
"2031",153330672,3795
"2032",153330675,3790
"2033",153330680,5
"2034",153330681,10
"2035",153330684,15
"2036",153330686,5
"2037",153330689,5
"2038",153330692,5
"2039",153330693,5
"2040",153330701,5
"2041",153330703,5
"2042",153330707,5
"2043",153330712,5
"2044",153330719,5
"2045",153330747,5
"2046",153330748,5
"2047",153330749,5
"2048",153330766,5
"2049",153330770,5
"2050",153330771,5
"2051",153330778,10
"2052",153330779,15
"2053",153330780,50
"2054",153330797,15
"2055",153330799,15
"2056",153330801,15
"2057",153330802,30
"2058",153330803,25
"2059",153330804,5
"2060",153330806,5
"2061",153330808,20
"2062",153330810,10
"2063",153330814,20
"2064",153330821,20
"2065",153330824,15
"2066",153330825,15
"2067",153330831,20
"2068",153330832,10
"2069",153330833,15
"2070",153330835,5
"2071",153330842,15
"2072",153330851,15
"2073",153330857,15
"2074",153330860,30
"2075",153330868,15
"2076",153330869,20
"2077",153330872,30
"2078",153330874,40
"2079",153330876,10
"2080",153330880,5
"2081",153330899,10
"2082",153330907,120
"2083",153330911,120
"2084",153330912,120
"2085",153330926,15
"2086",153330927,15
"2087",153330931,15
"2088",153330940,5
"2089",153330943,5
"2090",153330946,5
"2091",153330947,5
"2092",153330953,5
"2093",153330954,5
"2094",153330955,5
"2095",153330957,5
"2096",153330961,60
"2097",153330963,30
"2098",153330964,25
"2099",153330966,20
"2100",153330978,10
"2101",153330979,10
"2102",153330983,30
"2103",153330984,5
"2104",153330985,5
"2105",153331008,10
"2106",153331221,15
"2107",153331280,15
"2108",153331281,15
"2109",153331285,10
"2110",153331286,15
"2111",153331287,15
"2112",153331289,20
"2113",153331291,20
"2114",153331292,20
"2115",153331309,20
"2116",153331310,20
"2117",153331311,20
"2118",153331314,20
"2119",153331316,20
"2120",153331317,10
"2121",153331318,10
"2122",153331319,10
"2123",153331321,5
"2124",153331324,15
"2125",153331326,10
"2126",153331329,5
"2127",153331331,15
"2128",153331332,15
"2129",153331334,5
"2130",153331335,5
"2131",153331336,5
"2132",153331387,5
"2133",153331506,5
"2134",153331507,5
"2135",153331509,5
"2136",153331510,10
"2137",153331514,10
"2138",153331520,10
"2139",153331521,10
"2140",153331522,10
"2141",153331545,5
"2142",153331551,5
"2143",153331564,10
"2144",153331568,20
"2145",153331603,5
"2146",153331605,15
"2147",153331614,20
"2148",153331615,55
"2149",153331616,205
"2150",153331617,110
"2151",153331629,385
"2152",153331630,10
"2153",153331631,5
"2154",153331632,430
"2155",153331635,465
"2156",153331636,550
"2157",153331637,600
"2158",153331641,685
"2159",153331642,150
"2160",153331643,160
"2161",153331644,20
"2162",153331647,20
"2163",153331651,20
"2164",153331654,35
"2165",153331655,50
"2166",153331657,50
"2167",153331658,75
"2168",153331659,145
"2169",153331660,130
"2170",153331661,90
"2171",153331662,125
"2172",153331663,105
"2173",153331664,10
"2174",153331665,140
"2175",153331666,130
"2176",153331667,10
"2177",153331668,10
"2178",153331669,165
"2179",153331671,155
"2180",153331677,145
"2181",153331679,415
"2182",153331680,140
"2183",153331681,120
"2184",153331682,250
"2185",153331683,670
"2186",153331684,655
"2187",153331685,700
"2188",153331687,715
"2189",153331694,405
"2190",153331697,710
"2191",153331699,690
"2192",153331700,700
"2193",153331709,10
"2194",153331710,10
"2195",153331711,10
"2196",153331759,160
"2197",153331761,155
"2198",153331762,10
"2199",153331775,35
"2200",153331777,120
"2201",153331779,120
"2202",153331781,120
"2203",153331782,120
"2204",153331801,65
"2205",153331804,5
"2206",153331805,115
"2207",153331809,115
"2208",153331832,115
"2209",153331836,115
"2210",153331837,5
"2211",153331838,115
"2212",153331840,115
"2213",153331858,115
"2214",153331917,95
"2215",153331919,120
"2216",153331920,80
"2217",153331921,130
"2218",153331922,10
"2219",153331923,15
"2220",153331924,115
"2221",153331925,10
"2222",153331938,10
"2223",153331939,5
"2224",153331952,140
"2225",153331968,20
"2226",153331969,20
"2227",153331985,20
"2228",153331999,10
"2229",153332000,10
"2230",153332002,10
"2231",153332034,5
"2232",153332036,5
"2233",153332037,5
"2234",153332041,100
"2235",153332042,135
"2236",153332043,115
"2237",153332044,140
"2238",153332055,5
"2239",153332056,5
"2240",153332060,15
"2241",153332062,15
"2242",153332063,15
"2243",153332064,15
"2244",153332065,15
"2245",153332068,5
"2246",153332073,5
"2247",153332076,125
"2248",153332077,10
"2249",153332079,10
"2250",153332080,130
"2251",153332082,135
"2252",153332083,125
"2253",153332084,135
"2254",153332086,5
"2255",153332088,5
"2256",153332089,15
"2257",153332090,5
"2258",153332094,40
"2259",153332095,40
"2260",153332097,5
"2261",153332098,35
"2262",153332099,45
"2263",153332101,15
"2264",153332102,95
"2265",153332116,5
"2266",153332122,20
"2267",153332127,5
"2268",153332133,10
"2269",153332134,15
"2270",153332136,15
"2271",153332137,25
"2272",153332138,40
"2273",153332139,15
"2274",153332141,40
"2275",153332142,10
"2276",153332143,5
"2277",153332144,10
"2278",153332147,40
"2279",153332148,5
"2280",153332149,5
